screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
FraFre12,2021-05-10T21:17:22Z,@CNNBrasil Então a morte do policial foi suicídio? O corpo do policial morto não é prova suficiente do confronto?,CNNBrasil,,,Twitter for Android,pt,1391864968799195138
Ronaldo48879456,2021-05-10T21:17:21Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"POR UM PAÍS MELHOR - LIVRE DA ESQUERDALHA!
Bolsonaro até 2026",Twitter Web App,pt,1391864964957319171
giooooliveir1,2021-05-10T21:17:15Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for iPhone,pt,1391864938742829062
hmxmariana,2021-05-10T21:17:05Z,suicídio se tornou uma opção interessante.,,,"To make sure no one could harm you
Come on, mami, let me have you.",Twitter for Android,pt,1391864897911283717
MarineteLimma,2021-05-10T21:16:42Z,"Reze e sua suba três comunidades para uma reportagem  e caia na real. Um policial morreu, segundo a jornalista tão teve confronto, é isso? Foi suicídio? Fogo amigo! https://t.co/iiTcTW5lVF",,,,Twitter for Android,pt,1391864797822693382
marcelopirate_2,2021-05-10T21:16:34Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"Eu odeio hipocrisia mas que se foda...conta reserva!
Brasil acima de tudo! @marcelopirate_ Conta Principal!",Twitter Web App,pt,1391864766419898372
yedamcupcake,2021-05-10T21:16:21Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,⠀⠀⠀⠀⠀⠀⠀ @vantethgogh ★ @dodocgt ::⠀💭⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀⠀ ⠀⠀⠀ ⠀⠀⠀ :: s/her ★☆ @jenoveux 🖇 @Ieighvmin ⠀⠀⠀⠀⠀⠀⠀,Twitter for iPhone,pt,1391864711751290886
MarineteLimma,2021-05-10T21:16:20Z,"@mpmissao21_1 Reze e sua suba três comunidades para uma reportagem  e caia na real. Um policial morreu, segundo a jornalista tão teve confronto, é isso? Foi suicídio? Fogo amigo!",mpmissao21_1,,,Twitter for Android,pt,1391864708593033228
vibezchandler,2021-05-10T21:16:04Z,@giovanasurtando cometer um suicídio,giovanasurtando,,"obsessed w https://t.co/pYawjgRLp7


a/ela/a",Twitter for Android,pt,1391864641983242243
weiyingrr,2021-05-10T21:15:44Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,,Twitter for Android,pt,1391864555597402112
kenmasgirl4,2021-05-10T21:15:24Z,"RT @M1YAW0RLD: tw// depressão, suicidio

nao adolescente desgraçada de 13 anos, voce nao quer namorar alguem depressivo, pq voce nao sabe a dor de nao receber uma mensagem sequer em 2h e pensar que a pessoa se matou caralho, então para de achar que é legal e estilo inferno",,M1YAW0RLD,"“A” ,eu só faço merda ok 😭👏,⚠️qualquer pronome⚠️",Twitter for iPhone,pt,1391864472738877440
xicoxyz,2021-05-10T21:15:20Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,"水 The eyes chico, they never lie.",Twitter for iPhone,pt,1391864457178099726
dahyfleur,2021-05-10T21:15:16Z,"tw // suicídio

na real, não- não quero que pareça que eu tô defendendo, até pq nem sei qm eh essa pessoa, mas eu nunca desmaiei dps de me entupir de remédio, tbh. eu passo mt mal, mas nunca desmaio, mesmo de tomar uma ou duas cartelas :/ https://t.co/vpJhfAuvnT",,,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀         ⠀⠀he/him!,Twitter for Android,pt,1391864440488873987
Joyjoonie4,2021-05-10T21:15:08Z,"RT @TAEJOONARCHVE: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinhe, busque ajuda🎗️",,TAEJOONARCHVE,You gave me the best of me So you'll give you. the best of you -Magic Shop,Twitter for Android,pt,1391864404350808066
gothwth,2021-05-10T21:15:04Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"... ͏say you made to be mine ͏@vantegwt 
  ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏ ͏ ͏ ͏ ͏",Twitter Web App,pt,1391864389112942594
RGritzbach,2021-05-10T21:15:04Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"João 8 : 32          

conta reserva @RGritzbach004",Twitter for Android,pt,1391864388395716609
blueyoonjin,2021-05-10T21:14:49Z,"tw/ suicídio 

e vc queria que ela ficasse 24horas por dia com o pensamento de se suicidar? https://t.co/81TGsX0LQ3",,,como eu posso fazer com que isso seja sobre son chaeyoung?,Twitter for Android,pt,1391864325950816256
enzo_oliver5,2021-05-10T21:14:47Z,Agora o suicídio vem com toda certeza,,,"Fortuna Audaces Sequitur 

@Botafogo",Twitter for Android,pt,1391864316731826178
AnderTorres5,2021-05-10T21:14:46Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"Sou o que sou, doe a quem doer.

Bolsonaro Presidente!!

Brasil acima de tudo.
Deus acima de todos.",Twitter for Android,pt,1391864314307489803
Fire43069848,2021-05-10T21:14:42Z,"@lapiseira15 @the_salvation__ @inteligentburro Se é um problema psicológico, deixe que o psicólogo cuide disso, ou devemos incluir suicídio na grade escolar também?",lapiseira15,,"Não me irrite e não seja idiota (só se for engraçado, dai é ótimo), sou bem tranquilo enquanto nenhum dos 2 acontecer, depois que acontecer é melhor se afastar",Twitter Web App,pt,1391864297358299136
jinprfct,2021-05-10T21:14:35Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"な𓂃٭۟while music 𝙘𝙤𝙣𝙩𝙧𝙤𝙡𝙨 𝙢𝙮 𝙢𝙞𝙣𝙙, drawings 𝙘𝙤𝙣𝙩𝙧𝙤𝙡 𝙢𝙮 𝙖𝙩𝙩𝙚𝙣𝙩𝙞𝙤𝙣 ͏ ͏ ͏͏ ͏",Twitter for Android,pt,1391864265586401286
fdutra20,2021-05-10T21:14:26Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,Quinta conta bloqueada. extrema direita... esquerda aqui é BLOCK...,Twitter for iPhone,pt,1391864230496845825
DuduPimentel09,2021-05-10T21:14:01Z,"Chega uma hora na vida que já não dá mais para escoder oque está sentindo por de trás de um sorriso e fotográfias 
Porque a dor e a pressão já tomou conta de vc de e o suicídio acaba se tornando a melhor opção pra se livra do que está passando ou sentindo.",,,"Touro ♉ 
Fotógrafo 📷
https://t.co/YBAYHjY2GJ…
O meu objetivo não é ser perfeito, mas buscar ficar cada vez melhor !!!",Twitter for Android,pt,1391864123781222402
Barbosa4780,2021-05-10T21:14:01Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,"1904🔴⚪
4780📍",Twitter for Android,pt,1391864122439000068
rubyeeji,2021-05-10T21:14:00Z,falou como tá se sentindo= exposed véi???? vsf vc deveria ter vergonha de tá expondo uma pessoa que tentou suicídio e sofre com isso https://t.co/QwV7FRDZVa,,,thinking about #SKZ and #ITZY 24/7,Twitter for iPhone,pt,1391864120329265165
dianlium,2021-05-10T21:13:59Z,@lifegukk KJKKKKK mas depende do cabelo tipo eu sou crespa e lavar todo dia pra mim é suicídio,lifegukk,,"𝘴𝘶𝘯𝘯𝘺.𝘣𝘰𝘺.𝘩𝘰𝘴𝘦𝘰𝘬:  𝙵𝙻𝙾𝚆𝙴𝚁    ຊ 


𝘥𝘪𝘳𝘵𝘺 ρᦅɘ꯭ꭑs 
























↳◍݂𝅄ׁ ʸᵒ ˢᵒʸ ˡᵃ ᵖʳᶦⁿᶜᵉˢᵃ",Twitter for Android,pt,1391864114893426691
PxPrxncess,2021-05-10T21:13:50Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"ot5//don't you ever hope for something else?

 ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏",Twitter for Android,pt,1391864079468449798
_daanny__,2021-05-10T21:12:54Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,IG: _.dani._758,Twitter for Android,pt,1391863844486717442
naat_marques1,2021-05-10T21:12:39Z,"pra mim foi suicídio, porque eu morri por dentro",,,obrigado,Twitter for iPhone,pt,1391863782457200646
bucetinhadohazz,2021-05-10T21:12:31Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,all i do is be pretty n stay home huh,Twitter for Android,pt,1391863746025463812
gabrielcumbe2,2021-05-10T21:12:28Z,"Suicidio é uma solução longa para um programa temporário 
Like queres fugir de algo que mais cedo ou tarde vai acabar 
E podes n estar aqui para ver o término se preferires a morte",,,Violinista 🎻. . Saxofonista 🎷 em ascensão 🙏🏻Now?... I'm so amazing https://t.co/12S8ti6jkH,Twitter for iPhone,pt,1391863736365981703
sarinhaavps,2021-05-10T21:12:28Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for Android,pt,1391863733023125509
belly_maia_,2021-05-10T21:12:21Z,"O suicídio vem bem antes 
da corda no pescoço,
Ou dos pulsos cortados 
na banheira.

O suicídio começa 
Quando o vazio se instala no seu peito,quando você olha ao seu redor e sente que você é o que tem de errado,no mundo.

O suicídio começa 
bem antes da morte.",,,🦋seja você🦋,Twitter for iPhone,pt,1391863702933102606
blueyoonjin,2021-05-10T21:12:19Z,"tw/ suicídio 

sim pq se a pessoa ficar sozinha com a mente dela que está pensando em suicídio vai ajudar em alguma coisa https://t.co/3z0KOsI2Gf",,,como eu posso fazer com que isso seja sobre son chaeyoung?,Twitter for Android,pt,1391863694603268103
PutoFipy,2021-05-10T21:12:12Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,Filipe|19y|📸:@putofipy|https://t.co/nKmLvXjmXO,Twitter for Android,pt,1391863666333700097
bia_almeida20,2021-05-10T21:11:54Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for Android,pt,1391863593667342339
eroni_agertt,2021-05-10T21:11:47Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"Lutando por um país sem corrupção e mais justo.
#VotoAuditavelJa #EuAutorizoPresidente",Twitter for Android,pt,1391863560456884234
freitassG9,2021-05-10T21:11:41Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,Ik ben mijn leven zat 🇵🇹x🇳🇱,Twitter for iPhone,pt,1391863535198785542
luisasfleur,2021-05-10T21:11:32Z,"RT @purposeluisa: @whindersson meu filho vc não tem noção não??????? a luisa toma remédios diários pra ansiedade e depressão, o vitão chegou a falar sobre suicídio, eles recebem ataques diários há MESES, sofreram ameaça de morte, passaram por um inferno, e vc fala que é piada? meus mais sinceros, vai se fuder",,purposeluisa,,Twitter for Android,pt,1391863499664642055
DalleEliane,2021-05-10T21:11:27Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,minha bandeira é verde amarela !🇧🇷🇧🇷🇧🇷 sou casada!!!! meu twitter exclusivo pra falar de política! Bolsonaro é meu Presidente até quando ele quiser!,Twitter for Android,pt,1391863477858447360
jimscoffe,2021-05-10T21:11:12Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"⠀⠀     ❐ ≀  吉敏   ·  𝟭𝟵𝟵𝟱  ⿻  : 天使 — 𝗋𝖾𝖿𝗎𝗀𝖾
⠀⠀⠀         ",Twitter for Android,pt,1391863416101482499
SizinioB,2021-05-10T21:10:54Z,"RT @d0llK1ki: vontade de fazer aquela coisa que começa por S e termina em O

suicídio",,d0llK1ki,"As vezes eu desenho no digital e posto no twitter por insegurança minha. 
Baiano fora da bahia e com saudades de casa.",Twitter for Android,pt,1391863340327219203
FtnRevolz,2021-05-10T21:10:52Z,RT @kata_kobayashi: @FtnRevolz vivendo pq suicidio deixa a mae triste,,kata_kobayashi,I'm very sad....,Twitter Web App,pt,1391863330260803596
asvpmxndy,2021-05-10T21:10:48Z,do nada lembrei quando a cibele dorsa anunciou o suicidio dela aqui no tt q foda meu :/,,,so me humilhao e me maltratao,Twitter for Android,pt,1391863314607640577
JiminoSanchez,2021-05-10T21:10:48Z,RT @kairalz: rt se voce pensa em suicidio todos os dias ou se voce gosta de paçoca,,kairalz,ㅤㅤㅤfather of a beautiful girl. ♡👨‍👧 ㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤㅤ,Twitter for Android,pt,1391863313743630340
RozendoH,2021-05-10T21:10:42Z,"cw // menção de suicídio

vontade genuína de me m4tar
tá tudo uma grande merda, eu possivelmente perdi meu melhor amigo, não quero mais me alimentar, o Brasil tá uma grande bosta, tô com disforia
queria tanto que eu tivesse sido abortado.",,,"Multifandom |
Eu desenho as vezes |
She/They/It - Ela/Ele/Elu |
Lesbian Aro/Demi - Agender |",Twitter for Android,pt,1391863291635544068
filipa__1893,2021-05-10T21:10:35Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,"🏍️🤍
@fcporto",Twitter for Android,pt,1391863258777272323
tnmoreira_,2021-05-10T21:10:34Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,20 | ig: tnmoreira_,Twitter for iPhone,pt,1391863255979761675
Wiunchester,2021-05-10T21:10:31Z,"@Of_Bielzin Ameaçaram ela de morte. O Hate que ela levou poderia levar qualquer e pessoa com o psicológico abatido ao suicídio. Não é ""Gente Chata"" é o que de fato aconteceu.",Of_Bielzin,,It's alarming honestly how charming she can be. fan account🎙 - (71/71)🏆- @CamillaDeLucas,Twitter for Android,pt,1391863245611442185
JuAlexandre23,2021-05-10T21:10:24Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for Android,pt,1391863216100290564
missproerd,2021-05-10T21:10:19Z,"alguém pode me dar um tiro na minha testa ou me mandar um pix? sério. eu tô tão feliz no apartamento novo, tá tudo tão incrível, MAS SEMPRE tem algo p fazer eu cogitar o suicídio pq eu simplesmente não consigo me livrar do apartamento velho por menos de 5 mil",,,"faço uns desenho · proplayer de neopets · amazing · low alimentos · doida da cabeça, mas melhorando ·",Twitter for Android,pt,1391863193031614467
raffaelopes_,2021-05-10T21:09:43Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,"RAFAEL LOPES🤟🏾
ig: @rafaellopes___🤪",Twitter for Android,pt,1391863043202719750
imnotxl,2021-05-10T21:09:37Z,RT @whoisbelakk: vontade de fazer aquilo com s😋😋😋😋😋😋😋😋😋😋😋 suicidio.,,whoisbelakk,vibes in the bitch☾ @flamengo,Twitter for Android,pt,1391863017210621953
bert_akatsuki,2021-05-10T21:09:37Z,"RT @MetalpesadoM: ⚠️⚠️ PROIBIDO SUICÍDIO NOS PRÓXIMOS 9 MESES ⚠️⚠️

RISCOS : reencarnar no filho do Bluezao",,MetalpesadoM,"endo endo endo comi o cu de quem ta lendo




Minha estrela do amanhã @RaiosUV❤❤❤",Twitter for Android,pt,1391863016585584647
cataarina_m,2021-05-10T21:09:30Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,الجمال,Twitter for iPhone,pt,1391862989196861444
LobaASolta,2021-05-10T21:09:12Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,19 y/ Trans girl/ fã de desenho japonês e asiático dançante/ amante de vôlei/ filha única da @shironyn /mulher da @SaraEma91489854 e mães da Fluff,Twitter for Android,pt,1391862911509975043
Eduardo08068073,2021-05-10T21:08:59Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,Anti comunas,Twitter for Android,pt,1391862857193689097
Mariana44164732,2021-05-10T21:08:28Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,,Twitter for iPhone,pt,1391862728327901185
ventikitty,2021-05-10T21:08:18Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏  ͏ ͏ ͏ ͏ 甘い 🍃 ^_^ キュート 🧷 — Ele/Nyan. ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏,Twitter Web App,pt,1391862685696987144
whoisbelakk,2021-05-10T21:07:41Z,vontade de fazer aquilo com s😋😋😋😋😋😋😋😋😋😋😋 suicidio.,,,@guizinxt ♡ • @toky0revenge,Twitter for iPhone,pt,1391862531497598976
mafaldacatarinn,2021-05-10T21:07:39Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,MILF in the making,Twitter for iPhone,pt,1391862523096403971
purposeluisa,2021-05-10T21:07:37Z,"@whindersson meu filho vc não tem noção não??????? a luisa toma remédios diários pra ansiedade e depressão, o vitão chegou a falar sobre suicídio, eles recebem ataques diários há MESES, sofreram ameaça de morte, passaram por um inferno, e vc fala que é piada? meus mais sinceros, vai se fuder",whindersson,,luisa sonza stan |  fã account.,Twitter for Android,pt,1391862515215343622
shirtshoe,2021-05-10T21:07:35Z,@gutologias denunciarei essa imagem por incentivar suicídio,gutologias,,,Twitter for iPhone,pt,1391862506574987267
auricope,2021-05-10T21:07:30Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"Sem paciência com corruptos, esquerdalhas, esquerdopatas, canhotos e afins
Bel. Ed Física
Engenheiro Civil
Administrador de Empresas
Ten R/2 Exército Brasileiro",Twitter Web App,pt,1391862482894037007
votarnoLou14,2021-05-10T21:07:17Z,"RT @contaespecialp1: Algumas fãs cometeram suicídio dps da saída do zayn da banda ent os meninos escreveram 'hey angel' para elas, e por isso eles falaram que é uma pausa e não o fim da banda

RT=VOTO
I vote #Louies for #BestFanArmy at the #iHeartAwards https://t.co/jb0gsLb8jU",,contaespecialp1,conta para votar no Lou,Twitter for Android,pt,1391862430431653903
VeraAlken,2021-05-10T21:07:15Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"Conservadora - #EstouComBolsonaro - Enga Agrônoma -- Pós em Engenharia de Segurança do Trabalho.... Enfermeira graduada, cursando pós em Nefrologia.",Twitter Web App,pt,1391862422743527425
folkrime,2021-05-10T21:07:11Z,"agora ouvindo mais as músicas dele também fiquei triste por ele ter morrido tão jovem, e o pior é que até hoje não sabem se foi suicidio ou não",folkrime,,"your midas touch on the chevy door, november flushed and your flannel cure",Twitter for iPhone,pt,1391862403323805698
_MANETA_77,2021-05-10T21:07:02Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,Hey hey hey quem tá a ler isto é gay,Twitter Web App,pt,1391862366153940997
ao_flaNovo,2021-05-10T21:06:46Z,@riqrxsh7 Eu estou com minha carta de suicídio nas mãos https://t.co/x8GnWbjZ3c,riqrxsh7,,"Aqui temos humor.
torcedor do @Flamengo
um Caucaia lover @CaucaiaEC",Twitter for Android,pt,1391862300945133572
odio_nao,2021-05-10T21:06:28Z,"RT @RajaoPhD: Estudo do @csr_ufmg que traz evidências claras do agro-suicídio que estamos vivendo. 

Em Mato Grosso, estado  com maior produção de soja e carne na Amazônia, o desmatamento já passou de um ponto de não retorno onde a cada ha destruído temos uma redução direta na produção. https://t.co/CgPMEC3E5t",,RajaoPhD,"Paz, Amor, Igualdade, Democracia, Resistência.",Twitter Web App,pt,1391862225330180096
_maria_varela_,2021-05-10T21:05:49Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,"ig:_mariavarelaa✨

__ice_cube__ 🤭",Twitter for iPhone,pt,1391862061651697665
_alwaysleeping_,2021-05-10T21:05:42Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,"18 y



























































































📍Coimbra | 

Enjoy the ride 
🛣️",Twitter for Android,pt,1391862031700140035
TeaSw33,2021-05-10T21:05:29Z,"@singulauren simm, os personagens ficaram vazios de repente, a Meredith também ficou desinteressante depois do mistério do que tinha acontecido na noite da tentativa de suicídio da mãe dela ter se resolvido",singulauren,,d/ele,Twitter for Android,pt,1391861978726080521
teresacordioli,2021-05-10T21:05:14Z,"RT @RIC0_PINHEIR0: Segundo fontes, o diretor de um falido e fracassado meio de comunicação da velha imprensa lixo tentou suicídio... A mamata do dinheiro público acabou e o desespero bateu.
Meu fí, fiq bem vivo p/ colher os frutos do mal q plantou contra o povo brasileiro!
#EstadaoFake",,RIC0_PINHEIR0,"🇧🇷Bacharel em DIREITO e de DIREITA.🇧🇷
🇧🇷Viúva, Poetisa e Compositora Gospel
🇧🇷🙏CRISTÃ🙏ROBÔ do BOLSONARO👉-🚫Anti PT/SDV",Twitter for Android,pt,1391861914616086533
LucaBuzzard,2021-05-10T21:05:12Z,"@zorakbr @cadeiradanobar Então você é sadomasoquista mesmo, amigo.
A cada twitada dele o índice de suicídio sobe.",zorakbr,,Be yourself is all that you can do,Twitter for Android,pt,1391861907649355784
OtavioReis77,2021-05-10T21:05:06Z,Vida do crime é suicídio lento,,,azar no jogo e no amor,Twitter for Android,pt,1391861882311659522
swfeszain,2021-05-10T21:04:58Z,"RT @byangells: ⚠️ prevenção de suicídio ⚠️

📞188
📞0800 273 8255
📞0800 290 0024

você não está sozinho, busque ajuda🎗️",,byangells,"faith in the future, keep your head up!     ( a/ela/a )",Twitter for Android,pt,1391861847603744769
matheusguedes99,2021-05-10T21:04:57Z,"@Luke_srs @iluuulit @softylee200 @JosianeRonska @VeiaCaduncan o cristianismo foi todo deturpado depois que os romanos assimilaram eles,e quando chegou na Europa só fez piorar ,e eu não sei dizer se o Japão vai tão bem assim não viu ,alto índice de suicídio ,pedofilia em desenhos,Bullying extremo tanto nas escolas como nos trabalho e etc.",Luke_srs,,"soteropolitano
24 anos
Instar : @ matheus.ever
"" logo logo vou postar uns desenhos aqui ! ""
 sei mais oque colocar aqui não depois eu vejo essa fita aí ...",Twitter Web App,pt,1391861840636952577
bakuktty,2021-05-10T21:04:49Z,"Adm, nós não estamos no lugar dela pra dizer quais são as condições dela, ou se ela quer ou não chamar atenção. É por causa de ações como essa que as pessoas cometem suicídio. Você poderia ter conversado com ela no pv, ao invés de ridicularizar a menina assim. https://t.co/UmJFChKJPL",,,⠀     𖥻 ela/dela !! — 𝐾𝑎𝑡𝑠𝑢𝑘𝑖'𝑠 𝑔𝑖𝑟𝑙𝑓𝑟𝑖𝑒𝑛𝑑 ♥︎,Twitter for Android,pt,1391861810526044162
m_ferreira00,2021-05-10T21:04:39Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,ig: _mferreira00,Twitter for iPhone,pt,1391861765793779714
_Barbaraa_Lima_,2021-05-10T21:04:22Z,RT @ruuelmaa: Nem consigo imaginar o tamanho da dor que alguém deve sentir para achar que o suicídio é a única opção... https://t.co/NuXfIsTwjc,,ruuelmaa,•a vida é uma puta e tu tbm• @umagatonixx,Twitter for iPhone,pt,1391861697078562816
