screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
margiwara,2021-05-05T01:43:19Z,"Eu só consigo sentir ódio. ódio desse presidente, ódio das pessoas que elegeram ele. Acho que é por isso que nunca vou conseguir perdoar meu pai, meu desprezo por esse burro desgraçado bolsominion aumenta na medida que as mortes aumentam. Eu não aguento mais viver nesse país.",,,"Meio out por motivos de TCC, mas ainda sim in.",Twitter Web App,pt,1389757570060009475
moscardi,2021-05-05T01:43:10Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Gestão Financeira - Economia | Conteúdo aleatório | Divagações (de conteúdo inútil a política 😂) | Nerdices, cachorros, música, cerveja e mt mais bjs",Twitter for iPhone,pt,1389757529215967234
tauuine,2021-05-05T01:41:45Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,i'm hopeless and awkward and desperate for love,Twitter for Android,pt,1389757175707353089
drinkdetomate,2021-05-05T01:41:26Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,um pedaço de papelão molhado,Twitter Web App,pt,1389757096443449348
ArmyRoanne,2021-05-05T01:40:48Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,"✊🏽✊🏾✊🏿
 
A vida é uma escultura que você esculpe ao cometer erros e aprender com eles - RM💛

FAN ACCOUNT!!



#BLACKLIVESMATTERS


🇧🇷🇰🇷",Twitter for Android,pt,1389756936162324481
docevazio,2021-05-05T01:40:32Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,vou namorar só no the sims agora pq se der ruim eu coloco a pessoa na piscina e tiro a escada. •SCCP•,Twitter for Android,pt,1389756869045010437
wvlllllll,2021-05-05T01:40:09Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"anarquismo e arte (e falo muita merda esteja ciente)
•
defendendo a paz e a revolta ao mesmo tempo
•
open for comissions (capas, colagens, etc)",Twitter Web App,pt,1389756771342893056
swiftieperalta,2021-05-05T01:39:59Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"SSA, rubro negra 🦁❤️🖤baiana e bairrista demais com essa desgraça de estado  / TS B99 SG 💞 fan account",Twitter for iPhone,pt,1389756728036712448
morellibabii,2021-05-05T01:39:30Z,"Eu simplesmente não consigo parar de chorar. Podemos ter todo tempo do mundo aqui, nunca será o bastante, Paulo Gustavo mostrou de devemos viver a vida da forma mais linda possível, com muito amor, sem ligar para nada nem ninguém! Obrigada por esse legado🖤🙏🏻",,,isso vai passar🤍✨/@VitorRomero6,Twitter for iPhone,pt,1389756608557854726
renatateixeirax,2021-05-05T01:39:11Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,trying to get up that great big hill of hope for a destination,Twitter for Android,pt,1389756527645442051
guiadobookstan,2021-05-05T01:39:01Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,"falo sobre livros, tenho uma doguinha chamada Bella, estudo Letras na USP e n sei andar de bicicleta. (Ela/Dela) 
ig.: guiadobookstan",Twitter for Android,pt,1389756488210653194
pollyculture,2021-05-05T01:38:13Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,"bitch sex uau | eu trabalho e estudo, paciência | eu falo de bts e desabafo, às vezes eu surto e sumo, mas eu tô bem | 💍",Twitter for Android,pt,1389756285994819587
KahMPrado,2021-05-05T01:38:00Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Sem palavras para definir meu cansaço,Twitter Web App,pt,1389756232802701313
melh_suga,2021-05-05T01:37:32Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,ᴀʀᴍʏ-ꜱᴛᴀʏ,Twitter for iPhone,pt,1389756112795279361
israelnlima,2021-05-05T01:37:24Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,...porque o que faz mal é o papelzinho.,Twitter Web App,pt,1389756078674653188
Reinaluna,2021-05-05T01:37:16Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Indefinível.,Twitter for Android,pt,1389756046361698304
xvinicius1s,2021-05-05T01:36:54Z,"RT @__Lmfs: Não consigo viver na mesmice, sempre quero o melhor e mais e mais...",,__Lmfs,💍🤍,Twitter for Android,pt,1389755953411772416
andrewsfg,2021-05-05T01:36:49Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Art is Resistance.,Twitter for iPhone,pt,1389755933987835909
taevwinx,2021-05-05T01:36:30Z,"RT @altaexposicao: sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,altaexposicao,"ㅤㅤㅤㅤ،   김  ─  𝟗𝟓⠁𝐦𝐲 𝐯𝐚𝐧𝐭𝐞.
 𝗃𝖾 𝗌𝖾𝗋𝖺𝗂 𝗉𝗈𝖾𝗍𝖾 𝖾𝗍 𝗍𝗈𝗂 𝗉𝗈𝖾𝗌𝗂𝖾, 𝗸𝗶𝗺 𝘁𝗮𝗲𝗵𝘆𝘂𝗻𝗴. ✦⠁

my baby, my world, my angel, my taetae!",Twitter for Android,pt,1389755854149271552
cristinandradee,2021-05-05T01:36:29Z,"Só sinto vontade de chorar, sério. 
E eu só consigo repensar todas as vezes que “furei” a quarentena so pq n aguentava mais ficar em casa. Por causa de tédio.  O risco que eu corro. Que eu coloco as pessoas que eu amo. Não aguento mais viver com esse medo!",,,bem geminiana tá mores? me aguentem,Twitter for iPhone,pt,1389755849074163718
iluvmcflybts,2021-05-05T01:36:20Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,BTS 💕 McFly || ot7 || gd forever || 93 line || ♓ || infp - conta reserva @armygalaxyd,Twitter for Android,pt,1389755811803680769
djalepeixoto,2021-05-05T01:36:19Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"COMUM | Produtos feministas e de esquerda : https://t.co/iKtduMFPDb |
https://t.co/zarrbBQf8t | https://t.co/N9dTZuBOqt",Twitter for Android,pt,1389755806829137928
apenas_lu,2021-05-05T01:36:10Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Ouçam meu podcast!                       https://t.co/sgc0K45OM2,Twitter for iPhone,pt,1389755769797713929
alinesantba,2021-05-05T01:35:38Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,Br 🇧🇷 SP🏙️,Twitter for Android,pt,1389755637031182336
tainesabedot007,2021-05-05T01:35:31Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"http:// twitter composto de sono, fome e preguiça .com. br",Twitter for Android,pt,1389755607859728384
viihhb,2021-05-05T01:35:11Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,,Twitter for iPhone,pt,1389755523566764033
initials_lc,2021-05-05T01:34:44Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,mato é vida 🙏🔮💚,Twitter Web App,pt,1389755407774662657
laricurls,2021-05-05T01:34:19Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Sad & Brazilian,Twitter for Android,pt,1389755305471447042
barbnakano,2021-05-05T01:34:07Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,,Twitter for Android,pt,1389755254363852800
altaexposicao,2021-05-05T01:33:53Z,"sinto que nos últimos tempos eu venho me alienando cada vez mais das notícias, tentando viver com o mínimo de saúde mental, mas daí essa notícia do paulo gustavo foi uma porrada na minha bolha de vidro sabe?
não consigo parar de chorar :(",,,"YA author and bisexual princess. 🌈 autora de CONECTADAS, da @editoraseguinte | rep'd by @increasycl 📧 e-mail: mclara.alvesg@gmail.com",Twitter for iPhone,pt,1389755196239237121
leetsdc,2021-05-05T01:33:44Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Nolite te bastardes carborundorum.,Twitter for Android,pt,1389755155403448323
rafaela_mrocha,2021-05-05T01:33:39Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Parece conta fantasma, mas não é! Juro.",Twitter Web App,pt,1389755137221185539
larentsz,2021-05-05T01:33:14Z,"eu nao consigo parar de chorar, isso é tao tao injusto, pessoas boas partirem tao cedo por conta desse virus maldito, nao é destino é a porra de um virus que veio e tirou a vida de inocentes, ele tinha tanto pra viver e ver os filhos crescerem, eu nao aguento mais isso",,,louis você é o meu tchan !!,Twitter for Android,pt,1389755032812331011
grazielle_ns,2021-05-05T01:33:04Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"📚☕ PhD Candidate in Geochemistry
🎨📷✈️Art lover and born traveller
🦀 Sergipana 
📍Niterói - RJ",Twitter for Android,pt,1389754989271265289
juliascherb,2021-05-05T01:32:52Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,apenas mais uma trouxa esperando los hermanos voltar pra joão pessoa,Twitter for Android,pt,1389754940298510337
eduardawoss,2021-05-05T01:32:07Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"fama de porra louca e amante da sétima arte, poetisas, músicas, cervejas e café.",Twitter for iPhone,pt,1389754751210954752
lidi__,2021-05-05T01:31:50Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Essa camisa não é feita de pano, é feita de história.",Twitter for Android,pt,1389754678666203139
bruasilveira,2021-05-05T01:31:43Z,"Olha, eu realmente não aguento mais viver essa pandemia nesse país. Não consigo parar de pensar que se a gente tivesse um governo de verdade e uma população com empatia, a coisa teria sido completamente diferente.",,,"Publicitária e estudante de Jornalismo; Católica; Cruzeirense; Lufana💛; Viciada em literatura infantojuvenil, clichês adolescentes da Netflix e universo Disney",Twitter for iPhone,pt,1389754648450437128
MaduuhOlii,2021-05-05T01:31:31Z,"so consigo lembrar dele sorrindo, vivendo sempre feliz.
como vou viver sabendo que o humor dele se foi? nao tem mais minha mae é uma peça, vai que cola, minha vida em marte",,,"na vida tudo passa, mas nem tudo a gente esquece🌻  •18/03💍",Twitter for iPhone,pt,1389754598865444869
ndpamplona,2021-05-05T01:30:41Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Obstetriz. 
Graduanda em educação física. 
Flamenguista até na alma. ♥️🖤",Twitter for Android,pt,1389754390567870466
BethHanauer,2021-05-05T01:30:39Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Don't worry about a thing,
'Cause every little thing is gonna be alright.
Lula 2022!",Twitter for Android,pt,1389754381130678278
caramellyoongi,2021-05-05T01:30:37Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"• where there is hope, there are trials • bisexual 🦊enfj-t
🌻 she/they 🎃 21y🌙 ARMY & ONCE 🇧🇷 (fan account) • ju/jooj/liana",Twitter for Android,pt,1389754372729475072
MY_SUNFL0WER,2021-05-05T01:30:30Z,@Uaito_ Uaiti eu não consigo mais viver assim,Uaito_,,"Bem vinde, sente se e tome um chá ☕| o /ele /o + ê /elu /e | he/him + they/them 🌹| Minha priv: @Loves_Ohto",Twitter for Android,pt,1389754343658819589
May_Nimmy,2021-05-05T01:30:26Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"INTP-T {atiny} /she/they/
Designer graduanda, cosplayer, escritora e decora-kei girl ☆",Twitter for Android,pt,1389754324809666560
snappinngg,2021-05-05T01:30:18Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Levanta a mão pro alto e sente o rajadão,Twitter for Android,pt,1389754293595643905
mari_kel,2021-05-05T01:30:00Z,"@jessicadrianii Menina, que é isso... Devia ter feito muito antes e não ser se consigo mais viver sem haha",jessicadrianii,,"Descendo as ladeiras da vida com elegância e bom humor (as vezes). Comunistinha e reclamona.

📷 m.castrof",Twitter for Android,pt,1389754218232389632
puutzcarol,2021-05-05T01:29:49Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Se eu soubesse que era assim eu nem vinha,Twitter for Android,pt,1389754171360952321
whyvivy,2021-05-05T01:29:44Z,"não consigo imaginar a dor de todas as famílias que perderam alguém para a covid, + de 400 mil mortes pqp não aguento mais viver nessa realidade e vendo que nada está mudando",,,,Twitter for iPhone,pt,1389754150536241155
heinchoice,2021-05-05T01:29:41Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Falo de comida, anime, música e gatos. Reclamo ocasionalmente da vida.",Twitter for iPhone,pt,1389754139794608131
ninitasmiler,2021-05-05T01:29:34Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Amo shippar casal de sapatão! 🌈
                     *Fan account*",Twitter for Android,pt,1389754106928148481
illanadelrage,2021-05-05T01:29:15Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,@Cruzeiro e @dota2 são os motivos da minha depressão. Cadelinha da @billieeilish e do @Harry_Styles,Twitter for iPhone,pt,1389754027353706497
delissaferreira,2021-05-05T01:29:09Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Carioca da gema
Devota de São Tolkien 
Sommelier de música celta galega e escocesa",Twitter for Android,pt,1389754003186143232
1DEu_Exist0,2021-05-05T01:28:52Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Yasmim com M caralho. Se to aqui é pra servir aos meus ships gays. Larry is real.

🌈HSLOTBR 27.05.2018🇧🇷",Twitter for Android,pt,1389753930624774145
Guuizaaao,2021-05-05T01:28:46Z,"Eu assisti mais de 5 vezes cada filme dele, cada quadro que tinha dele com o Marcus majella, ele me tirou da tristeza em MUITOS momentos! Eu não consigo acreditar nisso! Estou extremamente devastado. Sua representatividade seu amor, sua alegria de viver. Obrigado Paulo Gustavo ♥️",,,,Twitter for iPhone,pt,1389753907191111680
Pharmacyst2,2021-05-05T01:28:16Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"100g de ironia, homogenizadas com 250mL de sarcasmo, em agitação mecânica por 15 minutos, extraído com 250mL de humor ácido. Rendimento: 100% deboche.",Twitter for Android,pt,1389753781538152449
mariposa_bruxa,2021-05-05T01:27:58Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Block pra doido é cortesia da casa,Twitter Web App,pt,1389753706799845379
aisameneguetti,2021-05-05T01:27:56Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,feminazi esquerdista pole dancer transtornada 🤪,Twitter for iPhone,pt,1389753695475273730
magaligntgrande,2021-05-05T01:27:17Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,,Twitter for iPhone,pt,1389753532119662594
maholiveiraxx,2021-05-05T01:27:07Z,"cada vez mais difícil... tanta gente morrendo, sofrendo... nao consigo mais ter esperança sinceramente viver numa realidade assim ta foda demais",,,𝔱𝔥𝔦𝔰 𝔭𝔩𝔞𝔠𝔢 𝔦𝔰 𝔥𝔞𝔲𝔫𝔱𝔢𝔡 • ela/dela,Twitter for iPhone,pt,1389753493028757504
__marinaa11,2021-05-05T01:27:02Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,normal is an illusion. what is normal for the spider is chaos for the fly🕷🕸✨✨,Twitter for Android,pt,1389753472757735425
Dear_JinJin,2021-05-05T01:26:59Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Sendo fria e lerda com a @iza_belle20011 desde 2000 || header by @poxamarquinhos,Twitter Web App,pt,1389753458669101062
MissKarenAS,2021-05-05T01:26:35Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"Filha de uma pátria amargurada e sem governo q faz o possível p/ sobreviver enquanto preserva o mínim de saúde mental
Ainda defende o direito a livre informação",Twitter for Android,pt,1389753358362292225
LarisChaCar,2021-05-05T01:26:32Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Feminazi. Esquerdopata. Gaysista. Defensora do direito dos mano. Ajuda cachorro com tanta criancinha passando fome.,Twitter for iPhone,pt,1389753346471432192
wildflower_rch,2021-05-05T01:26:31Z,"que dor no coração a perda do Paulo Gustavo mds, eu não consigo acreditar. que vírus maldito, não aguento mais viver nessa pandemia. que Deus conforte o coração da família. descanse em paz Paulo, vc era luz e alegria. 🖤✨",,,"É tudo falta de padrinhos mágicos. ✨

18y",Twitter for Android,pt,1389753342562349064
craudiavp_,2021-05-05T01:26:17Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,,Twitter Web App,pt,1389753280440541186
Cacahuatinho,2021-05-05T01:26:01Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,apenas um plâncton cheio de ódio|@lechuga_chan ♡🤠,Twitter for Android,pt,1389753215764373507
verdadedecobra,2021-05-05T01:25:46Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"Verdade (de) cobra 🐍
.
.
.

Pardo odonto sem HB20 nem nada motorizado, pobre, escorpiano e da Saúde Coletiva",Twitter for Android,pt,1389753153336352769
currieana,2021-05-05T01:25:41Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Tudo certo como 2 e 2 são cinco,Twitter for Android,pt,1389753131618213888
Lorenarauregui,2021-05-05T01:25:20Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,fan account,Twitter for Android,pt,1389753042103410691
pelittlestar,2021-05-05T01:25:20Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,g4y de enfeite - ♐,Twitter for Android,pt,1389753041818161152
_carloscsg,2021-05-05T01:25:17Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Farmacêutico, Mestrando em Ciências (Fisiopatologia/Hematologia) pelo Depto. de Análises Clínicas e Toxicológicas (FCF/USP). || NÃO É UMA CONTA PROFISSIONAL ||",Twitter for Android,pt,1389753030795476994
joanarievilo,2021-05-05T01:25:01Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"we all got a chicken duck woman thing
waiting for us",Twitter for Android,pt,1389752962428321800
afjterglow,2021-05-05T01:24:52Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,decidi plantar uma muda cada vez que ficasse triste e hoje tenho um jardim,Twitter Web App,pt,1389752926143406080
stepeagaanie,2021-05-05T01:24:16Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,💊👩‍🔬💉,Twitter for iPhone,pt,1389752772707471360
JusimasJ,2021-05-05T01:23:59Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Enfermeira
fã de livros e séries 
#LuteComoUmaEnfermeira",Twitter for Android,pt,1389752702415015937
kelinponciano,2021-05-05T01:23:57Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"30, JORNALISTA E PROFESSORA - PERFIL REATIVADO E EM CONSTRUÇÃO",Twitter for iPhone,pt,1389752696618561539
theebatiman,2021-05-05T01:23:54Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"[+18] Há 80 anos passando raiva

Planejei viver até o fim do mundo de 2012 de lá pra cá é improviso

#PAZ",Twitter Web App,pt,1389752684366991363
masoqline,2021-05-05T01:23:44Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"A noite cai, o feio desce",Twitter for Android,pt,1389752641585127428
MissBrunoXS,2021-05-05T01:23:36Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,não posso confirmar mas estou com todos os sintomas de dengue.,Twitter for Android,pt,1389752606373908481
LAYLAHLIMA,2021-05-05T01:23:32Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,With love's light wings did I perch these walls for stony limits cannot hold love out,Twitter for Android,pt,1389752591681261568
machadobbea,2021-05-05T01:23:19Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"como ela quer ser advogada e não ter postura de advogada?
eu sou miss bumbum e tenho postura de miss bumbum",Twitter Web App,pt,1389752534366048256
thamaracampelo,2021-05-05T01:23:03Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,,Twitter Web App,pt,1389752468301570052
nirvanamente,2021-05-05T01:22:39Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Mudaram as estações, nada mudou? Pois é, que merda. Bem vindos à minha vida.",Twitter Web App,pt,1389752368301068289
demoniasagita,2021-05-05T01:22:39Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,''em defesa absoluta da construção da ditadura do proletariado por qualquer meio necessário.'' °comunista °negra °bissexual °pronomes ela/dela.,Twitter Web App,pt,1389752367583830019
GliciaTeixeira,2021-05-05T01:22:19Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,grupo de risco é ser brasileiro,Twitter for Android,pt,1389752285308260353
miguelrude,2021-05-05T01:21:50Z,"RT @safbf: Há meses sinto que eu sou a dor crônica e ela sou eu. Já não consigo mais viver como antes, e a dor influencia como enxergo meu trabalho, as políticas que defendo e as piadas em que não vejo graça. Perdi sim objetividade. Mas não sei pensar política fora do meu corpo, que dói.",,safbf,"Canal : https://t.co/JAg5ILr3yX  e-mail : miguelrude@gmail.com  #Ilustrador, #resenheiro e #vendedor de #livros, #quadrinhos e #camisetas",Twitter Web App,pt,1389752163338014721
MayVeloso,2021-05-05T01:21:36Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,Redemption,Twitter for Android,pt,1389752101643997186
giohsx,2021-05-05T01:21:34Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,not fame,Twitter for iPhone,pt,1389752093632831498
ruanfernandhes,2021-05-05T01:21:10Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"roi, Twitter ne ?",Twitter for Android,pt,1389751994743721985
anassouza__,2021-05-05T01:21:09Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,,Twitter for iPhone,pt,1389751990528446464
janisjerk,2021-05-05T01:21:04Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,"Cute, but psycho.",Twitter for Android,pt,1389751969686904838
ManuSarubbi,2021-05-05T01:20:57Z,"RT @veiadoscausos: Eu não aguento mais viver neste necrotério que virou o Brasil.

Não consigo mais.",,veiadoscausos,,Twitter for Android,pt,1389751939374755844
xhtaai,2021-05-05T01:20:54Z,que sono meu deus não consigo viver na semana n aguento mais trabalhar e estudar alguém quer estudar pra mim,,,aceite a vida eh tombo atrás de tombo,Twitter for iPhone,pt,1389751927190261761
