screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
jhingostoso,2021-05-09T00:47:25Z,"RT @sunaplace: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.",,sunaplace,"odeio fazer bio aqui, bagulho confuso, mas meu mbti é infp e gosto de animes e jogos. é isso",Twitter for Android,pt,1391193052686004228
the_jovs,2021-05-09T00:46:52Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,aqui eu só falo merda que algum sério me pede em namoro,Twitter for iPhone,pt,1391192912290009091
lzlaiss,2021-05-09T00:37:45Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,💍 ?,Twitter for iPhone,pt,1391190619792592897
yaszxw,2021-05-09T00:33:57Z,"legal sua piada sobre meu corpo kkk, tá afim de se suicidar não?",,,@sarahkkkj_ 💛,Twitter for Android,pt,1391189662836961284
SHUNCULT,2021-05-09T00:23:56Z,"RT @IssaFerreira3: quando n consegue mais comer, tem crise e tenta se suicidar as pessoas ignoram a situação e fingem que não vêem https://t.co/8P1zstfdLx",,IssaFerreira3,,Twitter for iPhone,pt,1391187142496423936
who_is_cunha,2021-05-09T00:22:21Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,alguém me mata Pfv,Twitter for Android,pt,1391186742749941762
sabrina__mf,2021-05-09T00:18:04Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,🏳️‍🌈                                                                                                      @eibelli_,Twitter for Android,pt,1391185667229724672
izukistar,2021-05-09T00:15:26Z,RT @hanquokkita: rt se vc gosta d kpop ou quer se suicidar mas nao quer deixar sua mãe triste porque ja te falaram que a dor de perder um filho é enorme,,hanquokkita,u (izone) and I (me) luvclubie,Twitter for Android,pt,1391185002826813442
rafa_bill2,2021-05-09T00:13:58Z,RT @rafa_bill2: rt se vc já tentou se suicidar ou se gosta de chocolate,,rafa_bill2,ele/dele insta: rafabill45,Twitter for iPhone,pt,1391184634814283778
rafa_bill2,2021-05-09T00:13:50Z,rt se vc já tentou se suicidar ou se gosta de chocolate,,,ele/dele insta: rafabill45,Twitter for iPhone,pt,1391184601624858625
hanquokkita,2021-05-09T00:13:15Z,RT @hanquokkita: rt se vc gosta d kpop ou quer se suicidar mas nao quer deixar sua mãe triste porque ja te falaram que a dor de perder um filho é enorme,,hanquokkita,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ https://t.co/3FMpvoSbp7 ✦,Twitter for iPhone,pt,1391184456048857094
AnaBeat39828090,2021-05-09T00:12:45Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,vai querer mesmo entrar na deprê comigo?       insta: @ana.__bia,Twitter for iPhone,pt,1391184327694864387
hanquokkita,2021-05-09T00:12:45Z,rt se vc gosta d kpop ou quer se suicidar mas nao quer deixar sua mãe triste porque ja te falaram que a dor de perder um filho é enorme,,,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ https://t.co/3FMpvoSbp7 ✦,Twitter for iPhone,pt,1391184326658772995
snrz_lala,2021-05-09T00:12:28Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,...I am here,Twitter for Android,pt,1391184256517484546
MendesYtalo,2021-05-09T00:11:49Z,Acho q sei pq quero suicidar https://t.co/QHKRiRG0yK,,,"-see you, space cowboy...                                  
https://t.co/YZLNqDUtRS",Twitter for Android,pt,1391184092725714951
jordwnia,2021-05-09T00:11:26Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,"a
@savyo_gkk 💍💍💍",Twitter for Android,pt,1391183997909323778
tolinhaaju,2021-05-09T00:10:25Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,𝘋𝘪𝘢𝘳𝘪𝘰 𝘥𝘦 𝘶𝘮𝘢 𝘨𝘰𝘴𝘵𝘰𝘴𝘢 𝘵𝘳𝘢𝘶𝘮𝘢𝘵𝘪𝘻𝘢𝘥𝘢,Twitter for Android,pt,1391183740869693444
bbth123,2021-05-09T00:08:06Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,"Te quero ao vivo e a cores aqui.🎶@Carolleal133💍👭
🏳️‍🌈🏳️‍🌈
07/02/2021 Vó 😭👵❤🌟
@Flamengo ❤🖤❤🖤",Twitter for Android,pt,1391183159811788800
MUSAntj,2021-05-09T00:06:07Z,"RT @foryouIessa: ""exposed"" virou modinha, antes era pra expor os podres de alguém, agr é pra xingar as pessoas em anônimo, ou coisa pior, isso n vai parar de acontecer até alguém se suicidar, talvez assim vcs parem de fazer essas merda sem noção nenhuma.",,foryouIessa,"cadelinha do João Lucas e Manager da TEAM BALA! 

(ela/delas)",Twitter Web App,pt,1391182657988579335
istvcs,2021-05-09T00:04:21Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,,Twitter Web App,pt,1391182212528328704
Im_yuzzo,2021-05-09T00:04:09Z,RT @taliokkjk: rt se vc gosta de bolo de chocolate ou está pensando em se suicidar https://t.co/8fys2fXgAa,,taliokkjk,"https://t.co/NlKLQLID8t
entrem no meu server pra jogar mine cmg👉👈",Twitter Web App,pt,1391182166026035203
Xavierkkjk,2021-05-09T00:03:44Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,@abea_triz💍• @aaaalud💞,Twitter for Android,pt,1391182057485881345
luvfeellings,2021-05-09T00:02:10Z,"todo twette que fala sobre suicidar hita, so na minha tml teve uns 90 hj, gente vcs tao bem?????????????",,,,Twitter for Android,pt,1391181666010415106
eilsh19,2021-05-09T00:01:49Z,RT @eilshsa: eiw e a música mais triste da billie apesar da batida se chama tudo que eu queria por que tudo que ela queria era se suicidar e quando fala que tinha muita gente em volta e ngm se importava ela se referia aos fãs em volta dela :(,,eilshsa,,Twitter for Android,pt,1391181576759910403
Abea_triz,2021-05-08T23:59:41Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,pau no seu cu🙈 @laviniakkkkkkkk👰//,Twitter for Android,pt,1391181040933384194
Lisdocgglier,2021-05-08T23:56:32Z,Eu estou perdendo o medo de me suicidar,,,a adm da conta está oficialmente proibida de morrer antes do final de berserk - dou rt em uns bagulhos aleatórios ou nsfw,Twitter Web App,pt,1391180247438069764
raff1600,2021-05-08T23:52:13Z,alguem sabe um veneno pra se suicidar no precinho ?,,,"não sei em quem confiar, as notas vão falar",Twitter for iPhone,pt,1391179160517844992
DudaFortes8,2021-05-08T23:50:13Z,cellbit se o Kaiser morre eu vou me suicidar e a culpa vai ser sua #Desconjuracao @cellbit,,,,Twitter for Android,pt,1391178657763373056
lilrefach,2021-05-08T23:40:48Z,"A cinco passos de me suicidar, quem vamos???????",,,"𝑣𝑖𝑣𝑜 𝑛𝑜 𝑚𝑢𝑛𝑑𝑜 𝑑𝑒 𝑐𝑜𝑛𝑡𝑜 𝑑𝑒 𝑓𝑎𝑑𝑎𝑠 
💍",Twitter for Android,pt,1391176286463221768
hatfulofbombss,2021-05-08T23:40:46Z,irei me suicidar de verdade https://t.co/FG0YAzWd3T https://t.co/330MgGTTnv,,,"dead poets society (1989) by peter weir
























|| ele/dele || @sapinhofofo05 ♥️",Twitter for Android,pt,1391176278611566593
Paulosaad17,2021-05-08T23:40:41Z,"@wipmaria os primeiros dias tem q tomar cuidado pra n se suicidar, dps td mês tem q trocar as borracha q dói os 2 a 3 primeiros dias, aí dps vc vai acostumando com td, só q é uma merda no geral",wipmaria,,https://t.co/Hg6shFWJGq🇧🇷🇪🇸,Twitter for iPhone,pt,1391176258923466753
small_sll,2021-05-08T23:29:48Z,Elon eu vou me suicidar e a culpa é toda sua,,,aiin que não sei o que,Twitter for Android,pt,1391173519120154627
sasari_evab,2021-05-08T23:28:28Z,RT @eilshsa: eiw e a música mais triste da billie apesar da batida se chama tudo que eu queria por que tudo que ela queria era se suicidar e quando fala que tinha muita gente em volta e ngm se importava ela se referia aos fãs em volta dela :(,,eilshsa,"#billie: somebody keeps getting sparkling water, and i don't no who
☆{ela/dela} 
☆multifandom 
☆meep meep",Twitter for Android,pt,1391173183076802563
IssaFerreira3,2021-05-08T23:24:25Z,"quando n consegue mais comer, tem crise e tenta se suicidar as pessoas ignoram a situação e fingem que não vêem https://t.co/8P1zstfdLx",,,"•  𝕽𝖆𝖕 𝖋𝖆𝖟 𝖕𝖆𝖗𝖙𝖊 𝖉𝖊 𝖒𝖎𝖒 • / 𝕱𝖎𝖑𝖔𝖘𝖔𝖋𝖎𝖆 - 𝖚𝖋𝖋𝖘 🧠
𝖒𝖊𝖓𝖙𝖊 𝖈𝖆𝖑𝖒𝖆, 𝖆𝖈𝖊𝖓𝖉𝖊 𝖊 𝖉𝖊𝖘𝖊𝖘𝖙𝖗𝖊𝖘𝖘𝖆 🍁",Twitter for Android,pt,1391172165203107847
bakzeera,2021-05-08T23:21:21Z,"RT @foryouIessa: ""exposed"" virou modinha, antes era pra expor os podres de alguém, agr é pra xingar as pessoas em anônimo, ou coisa pior, isso n vai parar de acontecer até alguém se suicidar, talvez assim vcs parem de fazer essas merda sem noção nenhuma.",,foryouIessa,"V A L A K|@valaksx ☠|
@loudgg 💚",Twitter for Android,pt,1391171392020885504
universvictor,2021-05-08T23:21:16Z,"RT @foryouIessa: ""exposed"" virou modinha, antes era pra expor os podres de alguém, agr é pra xingar as pessoas em anônimo, ou coisa pior, isso n vai parar de acontecer até alguém se suicidar, talvez assim vcs parem de fazer essas merda sem noção nenhuma.",,foryouIessa,Victor Augusto : 1997 | (ele/dele),Twitter for Android,pt,1391171371435188231
dudagoezz,2021-05-08T23:19:56Z,"ver o stts desse povo é um misto de sentir vergonha alheia, vontade de me suicidar e me sentir fracassara por não conseguir sair desse inferno por tão cedo",,,"alguns anos de sonhos e América do Sul 
19/08 ☄",Twitter Web App,pt,1391171037170184192
debbxl,2021-05-08T23:19:35Z,"RT @foryouIessa: ""exposed"" virou modinha, antes era pra expor os podres de alguém, agr é pra xingar as pessoas em anônimo, ou coisa pior, isso n vai parar de acontecer até alguém se suicidar, talvez assim vcs parem de fazer essas merda sem noção nenhuma.",,foryouIessa,Competitive stan. |♡,Twitter for iPhone,pt,1391170950394155012
foryouIessa,2021-05-08T23:19:19Z,"""exposed"" virou modinha, antes era pra expor os podres de alguém, agr é pra xingar as pessoas em anônimo, ou coisa pior, isso n vai parar de acontecer até alguém se suicidar, talvez assim vcs parem de fazer essas merda sem noção nenhuma.",,,o bak me chamou de gaby apeló igual o @krossofc me chama; Adm do scraly,Twitter for Android,pt,1391170881863442433
eilishmoonkkkj,2021-05-08T23:16:44Z,RT @eilshsa: eiw e a música mais triste da billie apesar da batida se chama tudo que eu queria por que tudo que ela queria era se suicidar e quando fala que tinha muita gente em volta e ngm se importava ela se referia aos fãs em volta dela :(,,eilshsa,"my future is everything i wanted, therefore i am happier than ever",Twitter Web App,pt,1391170233075896320
eilshsa,2021-05-08T23:13:49Z,eiw e a música mais triste da billie apesar da batida se chama tudo que eu queria por que tudo que ela queria era se suicidar e quando fala que tinha muita gente em volta e ngm se importava ela se referia aos fãs em volta dela :(,,,,Twitter for Android,pt,1391169495956443142
cookintocry,2021-05-08T23:12:48Z,como avisar pros meus amigos que a minha carta de suicidio é na real essa foto... desculpem mas o motivo de eu me suicidar é por não se parecer com ele https://t.co/W6HwxipDSx,,,(qualquer pronome),Twitter for iPhone,pt,1391169239508267013
FAVB0RUT0,2021-05-08T23:11:15Z,me deu gatilho vou me suicidar https://t.co/KJphEQ4RCb,,,.,Twitter for Android,pt,1391168852810244098
leleozim,2021-05-08T23:03:43Z,"@luscaxmr @edinho1402 @Brasileirao @Atletico Se mostrar capaz de vc suicidar... (melhor evitar) porque só se ler o nome Atlético vc já está aqui com a cloaca de carniça ardendo...🤷🏻‍♂️

Imagino a cada goleada que sofre de nós. 🤣
Já deve ter uns 7, 8 históricos de infarto no prontuário. 😏",luscaxmr,,"Torcedor apaixonado pelo Clube Atlético Mineiro. Opiniões, comentários e notícias do #GALO.",Twitter for Android,pt,1391166955084816385
cunhavich,2021-05-08T23:02:51Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,tia cachaceira,Twitter for Android,pt,1391166736393768963
sspencerreids,2021-05-08T22:52:04Z,"RT @eupholklore: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,eupholklore,a/ela/-a | fan account | books | taylor | selena | bridgertons | eve dallas | roarke | peabody | hufflepuff | pjo | criminal minds | river phoenix,Twitter for iPhone,pt,1391164022788173830
VitinMoraees,2021-05-08T22:42:58Z,"@rektzk kkkkkkkkkkkkkkkkkkkkkkkkkkkkk

vou me suicidar
n vc é linda",rektzk,,"@atletico @spursofficial
https://t.co/TSjvzwscxJ



qr ver foto minha vai la https://t.co/pyvO3M628t…",Twitter Web App,pt,1391161735529353218
Mylle1406,2021-05-08T22:42:07Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,@exzl7t💍,Twitter for Android,pt,1391161519979773962
thalys273626,2021-05-08T22:41:16Z,@venecasagrande @gabsxzcs vou me suicidar,venecasagrande,,🔴⚫ @Flamengo | @Gabigol | 🔴🔴 @ManUtd | @filipeluis | @NeymarJR  PERFIL SEM CLUBISMO!!,Twitter for Android,pt,1391161307488002051
Marielliih,2021-05-08T22:40:27Z,"enfim, estou com vontade de me suicidar",,,ela/dela,Twitter for Android,pt,1391161101958660097
sanmatzuki,2021-05-08T22:39:22Z,"@bettermingi pq? eu achei ele meio grosso com a maha, principalmente no final do ep
e ainda suspeito q ele tá passando pano pro coleguinha q estuprou a ex omega 3 antes dela se suicidar",bettermingi,,"⠀⠀⠀⠀⠀⠀★ #산 𝒂𝒏𝒅: #휴닝카이: 𝒎𝒚 𝒎𝒐𝒔𝒕 𝒃𝒆𝒂𝒖𝒕𝒊𝒇𝒖𝒍 𝒅𝒓𝒆𝒂𝒎𝒔 ★ (fan account) 
⠀⠀⠀⠀⠀⠀  ela/dela she/hers • Tradutora na @SuperMSubBr",Twitter for Android,pt,1391160826908848131
Ale_atorio_,2021-05-08T22:36:08Z,@venecasagrande Irei me suicidar.,venecasagrande,,"Meu partido é o coração partido. ☭
@flamengo @LFC @flaesports @MercedesAMGF1",Twitter for Android,pt,1391160014774079493
keiigoth,2021-05-08T22:33:04Z,"RT @iDatingMikasa: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,iDatingMikasa,⠀            #kenma's (official) bf  ‹𝟹  (ê/elu/e)!,Twitter for Android,pt,1391159240220368902
maxqmerda,2021-05-08T22:32:04Z,"RT @iDatingMikasa: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,iDatingMikasa,"Durmo, como, atuo, escrevo, vejo desenho (multifandom) e reclamo da vida 𖦹 level 19 𖦹 ¡ela/dela! • ele/dele🔅Artes Cênicas 1/6",Twitter Web App,pt,1391158990751551489
HANJIBF,2021-05-08T22:31:27Z,"RT @iDatingMikasa: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,iDatingMikasa,. ࣪ ele/dele — ☄️ pfp ig: @_sonagee!,Twitter for Android,pt,1391158836636098560
iDatingMikasa,2021-05-08T22:30:00Z,"VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,,lê o carrd | ela/dela.,Twitter for Android,pt,1391158471173758984
dandowski,2021-05-08T22:29:47Z,@beautybehindgui @bffrtrilogy e o que não té da vontade de suicidar?,beautybehindgui,,"🦋
@fcbayern @mundinholiluzi",Twitter Web App,pt,1391158414756257800
Alezinha2009,2021-05-08T22:28:45Z,"@thimoteocampos Mais um pouco e ela ia questionar PORQUEEWW os policias nao usaram as armas dos traficantes para se suicidar e parar de ""perseguir"" inocentes armados com fuzis mas que nao sabem atirar...🤦🏿‍♀️",thimoteocampos,,"⚘Doce feito um limão, fofa feito um rolo de arame farpado.

🇧🇷Ryca Consultoria (SP/BSB)

🗞Manager do site Farol da Bahia (BA)
https://t.co/kTnmyIGIgv",Twitter for Android,pt,1391158156676509698
tarianaversion,2021-05-08T22:27:15Z,"RT @eupholklore: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,eupholklore,@gtleatherwood 💍💕,Twitter for Android,pt,1391157778555809795
ayshzx,2021-05-08T22:18:11Z,"@namiseios Puts leticia eu acho q vc nao deveria zuar c esse tipo de coisa, de vdd mesmo, VOCÊ TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresce e bota a mão na consciência, isso pode afetar e deixar uma pessoa muito mal. Melhore",namiseios,,,Twitter for iPhone,pt,1391155498439872514
1notdani,2021-05-08T22:16:02Z,RT @kayoonseok: rt se você gosta de mulher ou quer se suicidar,,kayoonseok,"...but don't nobody scream It like you

𝖈𝖔𝖔𝖑 𝖌𝖎𝖗𝖑𝖘 𝖓𝖊𝖛",Twitter for Android,pt,1391154954878996482
namiseios,2021-05-08T22:15:49Z,"VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.",,,pratico cyberbullying nas horas vagas,Twitter for Android,pt,1391154902857093122
kybalion000,2021-05-08T22:12:47Z,"+ desde sempre ele conta pra gente que a avó dele lá no interior do RN cuidou dele desde bebê e que ela era indígena, assim como a sua mãe Júlia que acabou por se suicidar depois q ele nasceu, ele diz que lembra muito do cabelo delas que era bem comprido, preto e liso e não +",kybalion000,,🙃,Twitter for Android,pt,1391154139242143746
afterlakes,2021-05-08T22:12:32Z,"RT @youngnnakedinla: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,youngnnakedinla,"Never forget what you are, the rest of the world will not } ela/dela",Twitter for Android,pt,1391154074167517193
yachinerd,2021-05-08T22:04:19Z,"VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.",,,tem depressão? fique feliz ou se mate. ‹3 ͏ ͏ ͏ ͏,Twitter for Android,pt,1391152005691973632
aluizaa__,2021-05-08T21:56:03Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,@eopaduaa 💍,Twitter for Android,pt,1391149928114708493
slakkjkkj_,2021-05-08T21:47:31Z,"oi ex amigues, eu odeio &gt;&gt;MUITO&lt;&lt; todos vocês, enfim um cabo de ferro no cu e morram, e saibam que se um dia eu me suicidar vocês vão tar la no comecinho da carta nos motivos do qual eu morri 💘💍",,,• .ela/dela. 🖤 lesbian. 🖤 istp-t. 🖤 aries. •,Twitter for iPhone,pt,1391147781289660418
eibelli_,2021-05-08T21:41:39Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,@eita_laura 💍                                                                                     oi! @sabrina__mf,Twitter for Android,pt,1391146303497854978
agustin_r99,2021-05-08T21:38:49Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,👻 agussds9,Twitter for Android,pt,1391145591745437696
natsct_,2021-05-08T21:37:49Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,+55/🇪🇪/💍,Twitter for Android,pt,1391145339089035272
jujuamavc_,2021-05-08T21:33:05Z,RT @Ldivino_ribeiro: vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,Ldivino_ribeiro,@trpdescociaa_🏴󠁧󠁢󠁳󠁣󠁴󠁿,Twitter for iPhone,pt,1391144145931149315
Ldivino_ribeiro,2021-05-08T21:30:32Z,vontade dql com s...😏😏😏😏😏😏😏😏😏🥵🥵🥵🥵🥵🥵🥵🥵😈😈😈😈😈😈😈😈😈😈🌚🌚🌚🌚🌚 suicidar,,,"🏳️‍🌈⃤ 
@eobrunooo 💙
@Adryan26871368 ❤️
@larissa_roig ❤️",Twitter for Android,pt,1391143504513019906
killingRyu,2021-05-08T21:27:11Z,"@dazaioswmu Soube que você quer se suicidar com alguém, esse alguém pode ser eu?",dazaioswmu,,どんなに頑張っても、一人で世界を変えることはできません。,Twitter for Android,pt,1391142662477164551
ktotta,2021-05-08T21:17:31Z,"@Toramaru08_ O meu chuveiro descobriu ontem que uso PHP, e resolveu se suicidar, hoje comprei novo kkk. Mas esse aí, desconheço.",Toramaru08_,,"Programador, torcedor do Packers, meio Zen, meio cult, meio rock, meio pop, meio hippie, meio normal,Meio retardado.Baixista, ciclista e COLORADO !",Twitter for Android,pt,1391140227864014849
sibinasunivers,2021-05-08T21:15:02Z,obrigada a quem está pedindo pra eu me suicidar. https://t.co/VMAzODW4Xi,,,sabiner & sunshine.,Twitter for Android,pt,1391139605521575942
lilisclipse,2021-05-08T21:10:49Z,MEUDEUS ELE FEZ ELA SE SUICIDAR SEU PUTO DESGRAÇADO DO CARALHO EU TE ODEIO TANTO MLK,,,ㅤㅤㅤㅤㅤㅤㅤ 🌿   ⌕   𝖻𝖺𝗇𝗀𝗄𝗂𝖽𝗌   ⌗   𝗹𝘂𝘃𝗶𝗲𝘀  ‹𝟹  𓏸𓈒,Twitter for Android,pt,1391138544203227139
darkparadlise,2021-05-08T21:10:10Z,vou me suicidar pq segunda a minha mãe qualquer morte é os planos de deus,,,as the world caves in,Twitter for Android,pt,1391138379618738176
mrguavaman,2021-05-08T21:09:25Z,"@ninadvalle Até acredito que seja --sei lá, um cara ambidestro com dois revólveres, puxando os dois gatilhos ao mesmo tempo pra garantir. :) 

O que não dá é alguém se suicidar com um tiro em cabeça alheia. As pessoas não pensam antes de publicar, impressionante.",ninadvalle,,Tio do pavê desde a adolescência. Vila-madalenense assintomático.,Twitter Web App,pt,1391138192787714055
1602tz,2021-05-08T21:05:00Z,"@2002kura 1° que a frase é de shigatsu 
2° que não sei se vc prestou atenção no filme, ela quis se matar pq ela sentia culpa de que toda vez que ela saia com os amigos do shoya eles se desentendiam, e ela achava q era culpa dela, por isso ela quis se suicidar",2002kura,,@1602rz,Twitter for Android,pt,1391137080894492672
Jaqueli92951422,2021-05-08T20:59:51Z,"RT @Gaules: Hoje tive a certeza do pq falhei quando tentei me suicidar.. Deus tem um plano especial pra cada um de nós! O maior alambrado do mundo, a maior tribo do mundo, a maior família do mundo! Obrigado https://t.co/rzcPhKJFY4",,Gaules,"Mulher 💪
Casada ❤️
Mamãe 🐶 Ozzy 🐶 Magnólia
Apaixonada por Paisagens 🌻🍃
Apaixonada por Sussego 🧘
Gosto de uma Boa leitura",Twitter for Android,pt,1391135784305037316
brunarezes_,2021-05-08T20:58:37Z,"RT @hadidkisse: VOCÊS TEM NOÇÃO DO QUÃO PESADO PODE SER MANDAR UMA PESSOA SE SUICIDAR?? Que porra viu, cresçam e botem a mão na consciência seus imbecis, isso pode afetar e deixar uma pessoa muito mal. Melhorem seus crianções.

e não é copypasta, com isso não se brinca.",,hadidkisse,ru mine?,Twitter for Android,pt,1391135473804980227
